"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"PJYAF862","journalArticle","2018","Widrick, Jeffrey J.; Gibbs, Devin E.; Sanchez, Benjamin; Gupta, Vandana A.; Pakula, Anna; Lawrence, Christian; Beggs, Alan H.; Kunkel, Louis M.","An open source microcontroller based flume for evaluating swimming performance of larval, juvenile, and adult zebrafish","PLOS ONE","","1932-6203","10.1371/journal.pone.0199712","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0199712","Zebrafish are a preferred vertebrate model for delineating genotype-phenotype relationships. One of the most studied features of zebrafish is their exceptional swimming ability. By 7 days postfertilization (dpf), zebrafish spend over two-thirds of their time engaged in spontaneous swimming activity and several months later they are capable of attaining some of the fastest swimming velocities relative to body length ever recorded in the laboratory. However, laboratory-assembled flumes capable of achieving the slow flow velocities characteristics of larvae as well as the relatively fast maximal velocities of adults have not been described in sufficient detail to allow easy replication. Here we describe an easily assembled, open-source zebrafish-scaled flume for assessing swimming performance. The flume uses two independent spherical-impeller pumps modulated by a microcontroller to achieve flow velocities ranging from 1 to 70 cm s−1. The microcontroller also monitors water temperature and flow velocity and sends these data to a personal computer for real-time display and storage. Incremental protocols for assessing maximal swimming speed (Umax) were developed, stored in custom software, and then uploaded to the microcontroller in order to assess performance of larval (14, 21, 28 dpf), juvenile (35, 42 dpf), and adult (8, 22 month) zebrafish. The flume had sufficient range and sensitivity to detect developmental changes in Umax of larvae and juveniles, an 18–24% faster Umax of adult males vs. females, and a 14–20% age-related reduction in Umax for the oldest zebrafish. Detailed information is provided to assemble and operate this low-cost, versatile, and reliable tool for assessing zebrafish swimming performance.","2018-06-26","2019-11-16 14:42:09","2019-11-16 14:42:09","2019-11-16 14:42:09","e0199712","","6","13","","PLOS ONE","","","","","","","","en","","","","","PLoS Journals","","","","/home/andre/Zotero/storage/92KYMW5I/Widrick et al. - 2018 - An open source microcontroller based flume for eva.pdf; /home/andre/Zotero/storage/AV3CGGMC/article.html","","","Animal performance; Zebrafish; Flow rate; Swimming; Fish physiology; Larvae; Fish; Microprocessors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z6UW95YY","journalArticle","2019","Maïga, Hamidou; Mamai, Wadaka; Somda, Nanwintoum Séverin Bimbilé; Konczal, Anna; Wallner, Thomas; Herranz, Gustavo Salvador; Herrero, Rafael Argiles; Yamada, Hanano; Bouyer, Jeremy","Reducing the cost and assessing the performance of a novel adult mass-rearing cage for the dengue, chikungunya, yellow fever and Zika vector, Aedes aegypti (Linnaeus)","PLOS Neglected Tropical Diseases","","1935-2735","10.1371/journal.pntd.0007775","https://journals.plos.org/plosntds/article?id=10.1371/journal.pntd.0007775","Introduction The widespread emergence of resistance to insecticides used to control adult Aedes mosquitoes has made traditional control strategies inadequate for the reduction of various vector populations. Therefore, complementary vector control methods, such as the Sterile Insect Technique, are needed to enhance existing efforts. The technique relies on the rearing and release of large numbers of sterile males, and the development of efficient and standardized mass-rearing procedures and tools is essential for its application against medically important mosquitoes. Methods In the effort to reduce the cost of the rearing process, a prototype low-cost plexiglass mass-rearing cage has been developed and tested for egg production and egg hatch rate in comparison to the current Food and Agriculture Organization/International Atomic Energy Agency (FAO/IAEA) stainless-steel cage. Additionally, an adult-index was validated and used as a proxy to estimate the mosquito survival rates by counting the number of male and female mosquitoes that were resting within each of the 6 squares at a given point of time each day in the cage. Results The study has shown that the prototype mass-rearing cage is cheap and is as efficient as the FAO/IAEA stainless-steel cage in terms of egg production, with even better overall egg hatch rate. The mean numbers of eggs per cage, after seven cycles of blood feeding and egg collection, were 969,789 ± 138,101 and 779,970 ± 123,042, corresponding to 81 ± 11 and 65 ± 10 eggs per female over her lifespan, in the prototype and the stainless-steel-mass-rearing cages, respectively. The longevity of adult male and female mosquitoes was not affected by cage type and, the adult-index could be considered as an appropriate proxy for survival. Moreover, the mass-rearing cage prototype is easy to handle and transport and improves economic and logistic efficiency. Conclusion The low-cost mass-rearing prototype cage can be recommended to produce Ae. aegypti in the context of rear and release techniques. The proposed adult-index can be used as a quick proxy of mosquito survival rates in mass-rearing settings.","2019-09-25","2019-11-16 14:43:37","2019-11-16 14:43:37","2019-11-16 14:43:37","e0007775","","9","13","","PLOS Neglected Tropical Diseases","","","","","","","","en","","","","","PLoS Journals","","","","/home/andre/Zotero/storage/BM2N344C/Maïga et al. - 2019 - Reducing the cost and assessing the performance of.pdf; /home/andre/Zotero/storage/ANZV59SF/article.html","","","Prototypes; Mosquitoes; Larvae; Aedes aegypti; Blood; Death rates; Oviposition; Pupae","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7VRRWJR5","journalArticle","2015","Bosse, Jens B.; Tanneti, Nikhila S.; Hogue, Ian B.; Enquist, Lynn W.","Open LED Illuminator: A Simple and Inexpensive LED Illuminator for Fast Multicolor Particle Tracking in Neurons","PLOS ONE","","1932-6203","10.1371/journal.pone.0143547","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0143547","Dual-color live cell fluorescence microscopy of fast intracellular trafficking processes, such as axonal transport, requires rapid switching of illumination channels. Typical broad-spectrum sources necessitate the use of mechanical filter switching, which introduces delays between acquisition of different fluorescence channels, impeding the interpretation and quantification of highly dynamic processes. Light Emitting Diodes (LEDs), however, allow modulation of excitation light in microseconds. Here we provide a step-by-step protocol to enable any scientist to build a research-grade LED illuminator for live cell microscopy, even without prior experience with electronics or optics. We quantify and compare components, discuss our design considerations, and demonstrate the performance of our LED illuminator by imaging axonal transport of herpes virus particles with high temporal resolution.","2015-11-23","2019-11-16 14:43:58","2019-11-16 14:43:58","2019-11-16 14:43:58","e0143547","","11","10","","PLOS ONE","Open LED Illuminator","","","","","","","en","","","","","PLoS Journals","","","","/home/andre/Zotero/storage/YCXP4PQ5/Bosse et al. - 2015 - Open LED Illuminator A Simple and Inexpensive LED.pdf; /home/andre/Zotero/storage/EIKAA93P/article.html","","","Light; Fluorescence; Optical lenses; Neurons; Fluorescence microscopy; Axonal transport; Dichroism; Logic circuits","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UD2X2DXE","journalArticle","2017","Salazar-Serrano, Luis José; Torres, Juan P.; Valencia, Alejandra","A 3D Printed Toolbox for Opto-Mechanical Components","PLOS ONE","","1932-6203","10.1371/journal.pone.0169832","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0169832","In this article we present the development of a set of opto-mechanical components (a kinematic mount, a translation stage and an integrating sphere) that can be easily built using a 3D printer based on Fused Filament Fabrication (FFF) and parts that can be found in any hardware store. Here we provide a brief description of the 3D models used and some details on the fabrication process. Moreover, with the help of three simple experimental setups, we evaluate the performance of the opto-mechanical components developed by doing a quantitative comparison with its commercial counterparts. Our results indicate that the components fabricated are highly customizable, low-cost, require a short time to be fabricated and surprisingly, offer a performance that compares favorably with respect to low-end commercial alternatives.","2017-01-18","2019-09-03 17:11:59","2019-12-02 10:50:08","2019-11-16 14:45:42","e0169832","","1","12","","PLOS ONE","","","","","","","","en","","","","","PLoS Journals","","","","/home/andre/Zotero/storage/WWM5FR22/Salazar-Serrano et al. - 2017 - A 3D Printed Toolbox for Opto-Mechanical Component.pdf; /home/andre/Zotero/storage/8WZXITCX/Salazar-Serrano et al. - 2017 - A 3D Printed Toolbox for Opto-Mechanical Component.pdf; /home/andre/Zotero/storage/KYNX5D2Z/article.html; /home/andre/Zotero/storage/ZGHEAH8F/article.html","","","Open source hardware; 3D printing; Equipment; Optical lenses; Manufacturing processes; Mirrors; Kinematics; Research laboratories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QRULAFLE","journalArticle","2019","Li, Hua; Yun, Hongmei; Jiang, Yongrong; Zeng, Ruosheng; Chen, Zhencheng","A needle-to-post air discharge ion source in tandem with FAIMS system","PLOS ONE","","1932-6203","10.1371/journal.pone.0221080","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0221080","A needle-to-post ionization source was designed for high-field asymmetric waveform ion mobility spectrometry (FAIMS). The needle-to-post ion source includes asymmetric electrode comprised of a copper post with a diameter of 2 mm and a stainless-steel needle with 200-μm tip radius and length of 28 mm. With the discharge voltage of -5.6 kV and N2 gas flow, glow discharge was realized at atmospheric pressure. The mass spectra of ionized ions about acetone, ethanol and ethyl acetate were gotten by Thermo Scientific LTQ XL ion trap mass spectrometer (MS). The MS experimental results show that the main ions are protonated and dimer ions. The needle-to-post ion source was mounted on the FAIMS system and FAIMS spectra are gotten successfully. Separation of p-xylene, o-xylene and m-xylene was realized. It shows that the needle-to-post electrode could be used as the ion source in a FAIMS system.","2019-08-16","2019-11-16 14:46:15","2019-11-16 14:46:15","2019-11-16 14:46:15","e0221080","","8","14","","PLOS ONE","","","","","","","","en","","","","","PLoS Journals","","","","/home/andre/Zotero/storage/6C96PN5A/Li et al. - 2019 - A needle-to-post air discharge ion source in tande.pdf; /home/andre/Zotero/storage/D7VVYXPF/article.html","","","Ionization; Flow rate; Fluid flow; Acetones; Ethanol; Ion sources; Isomers; Mass spectra","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8274AZAU","journalArticle","2018","Lopin, Prattana; Lopin, Kyle V.","PSoC-Stat: A single chip open source potentiostat based on a Programmable System on a Chip","PLOS ONE","","1932-6203","10.1371/journal.pone.0201353","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0201353","In this paper we demonstrate a potentiostat built with a single commercially available integrated circuit (IC) that does not require any external electronic components to perform electrochemical experiments. This is done using the capabilities of the Programmable System on a Chip (PSoC®) by Cypress Semiconductor, which integrates all of the necessary electrical components. This is in contrast to other recent papers that have developed potentiostats but require technical skills or specialized equipment to produce. This eliminates the process of having to make a printed circuit board and soldering on electronic components. To control the device, a graphical user interface (GUI) was developed in the python programming language. Python is open source, with a style that makes it easy to read and write programs, making it an ideal choice for open source projects. As the developed device is open source and based on a PSoC, modification to implement other electrochemical techniques is straightforward and only requires modest programming skills, but no expensive equipment or difficult techniques. The potentiostat developed here adds to the growing amount of open source laboratory equipment. To demonstrate the PSoC potentiostat in a wide range of applications, we performed cyclic voltammetry (to measure vitamin C concentration in orange juice), amperometry (to measure glucose with a glucose strip), and stripping voltammetry experiments (to measure lead in water). The device was able to perform all experiments and could accurately measure Vitamin C, glucose, and lead.","2018-07-25","2019-11-16 14:46:51","2019-11-16 14:46:51","2019-11-16 14:46:51","e0201353","","7","13","","PLOS ONE","PSoC-Stat","","","","","","","en","","","","","PLoS Journals","","","","/home/andre/Zotero/storage/KPGC7ERB/Lopin and Lopin - 2018 - PSoC-Stat A single chip open source potentiostat .pdf; /home/andre/Zotero/storage/FAV9INKK/article.html","","","Electrical circuits; Electrochemistry; Electrode potentials; Voltammetry; Electrodes; Vitamin C; Glucose; Reference electrodes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LT7DBUKD","journalArticle","2013","Myers, Frank B.; Henrikson, Richard H.; Bone, Jennifer; Lee, Luke P.","A Handheld Point-of-Care Genomic Diagnostic System","PLOS ONE","","1932-6203","10.1371/journal.pone.0070266","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0070266","The rapid detection and identification of infectious disease pathogens is a critical need for healthcare in both developed and developing countries. As we gain more insight into the genomic basis of pathogen infectivity and drug resistance, point-of-care nucleic acid testing will likely become an important tool for global health. In this paper, we present an inexpensive, handheld, battery-powered instrument designed to enable pathogen genotyping in the developing world. Our Microfluidic Biomolecular Amplification Reader (µBAR) represents the convergence of molecular biology, microfluidics, optics, and electronics technology. The µBAR is capable of carrying out isothermal nucleic acid amplification assays with real-time fluorescence readout at a fraction of the cost of conventional benchtop thermocyclers. Additionally, the µBAR features cell phone data connectivity and GPS sample geotagging which can enable epidemiological surveying and remote healthcare delivery. The µBAR controls assay temperature through an integrated resistive heater and monitors real-time fluorescence signals from 60 individual reaction chambers using LEDs and phototransistors. Assays are carried out on PDMS disposable microfluidic cartridges which require no external power for sample loading. We characterize the fluorescence detection limits, heater uniformity, and battery life of the instrument. As a proof-of-principle, we demonstrate the detection of the HIV-1 integrase gene with the µBAR using the Loop-Mediated Isothermal Amplification (LAMP) assay. Although we focus on the detection of purified DNA here, LAMP has previously been demonstrated with a range of clinical samples, and our eventual goal is to develop a microfluidic device which includes on-chip sample preparation from raw samples. The µBAR is based entirely around open source hardware and software, and in the accompanying online supplement we present a full set of schematics, bill of materials, PCB layouts, CAD drawings, and source code for the µBAR instrument with the goal of spurring further innovation toward low-cost genetic diagnostics.","2013-08-01","2019-11-16 14:47:06","2019-11-16 14:47:06","2019-11-16 14:47:06","e70266","","8","8","","PLOS ONE","","","","","","","","en","","","","","PLoS Journals","","","","/home/andre/Zotero/storage/S7WNB6QJ/Myers et al. - 2013 - A Handheld Point-of-Care Genomic Diagnostic System.pdf; /home/andre/Zotero/storage/RI3E5QW9/article.html","","","Cell phones; Microfluidics; Signal amplification; Polymerase chain reaction; Signal processing; Chromatin immunoprecipitation; HIV; Nucleic acids","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JDMC9SE8","journalArticle","2019","Janiak, F. K.; Bartel, P.; Bale, M. R.; Yoshimatsu, T.; Komulainen, E.; Zhou, M.; Staras, K.; Prieto-Godino, L. L.; Euler, T.; Maravall, M.; Baden, T.","Divergent excitation two photon microscopy for 3D random access mesoscale imaging at single cell resolution","bioRxiv","","","10.1101/821405","https://www.biorxiv.org/content/10.1101/821405v1","<p>In neuroscience, diffraction limited two-photon (2P) microscopy is a cornerstone technique that permits minimally invasive optical monitoring of neuronal activity. However, most conventional 2P microscopes impose significant constraints on the size of the imaging field-of-view and the specific shape of the effective excitation volume, thus limiting the scope of biological questions that can be addressed and the information obtainable. Here, employing 9divergent beam optics9 (DBO), we present an ultra-low-cost, easily implemented and flexible solution to address these limitations, offering a several-fold expanded three-dimensional field of view that also maintains single-cell resolution. We show that this implementation increases both the space-bandwidth product and effective excitation power, and allows for straight-forward tailoring of the point-spread-function. Moreover, rapid laser-focus control via an electrically tunable lens now allows near-simultaneous imaging of remote regions separated in three dimensions and permits the bending of imaging planes to follow natural curvatures in biological structures. Crucially, our core design is readily implemented (and reversed) within a matter of hours, and fully compatible with a wide range of existing 2P customizations, making it highly suitable as a base platform for further development. We demonstrate the application of our system for imaging neuronal activity in a variety of examples in mice, zebrafish and fruit flies.</p>","2019-10-29","2019-11-16 15:03:33","2019-11-16 15:03:33","2019-11-16 15:03:33","821405","","","","","","","","","","","","","en","© 2019, Posted by Cold Spring Harbor Laboratory. This pre-print is available under a Creative Commons License (Attribution 4.0 International), CC BY 4.0, as described at http://creativecommons.org/licenses/by/4.0/","","","","www.biorxiv.org","","","","/home/andre/Zotero/storage/F2PYIQLD/Janiak et al. - 2019 - Divergent excitation two photon microscopy for 3D .pdf; /home/andre/Zotero/storage/Q9MEX4S5/821405v1.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IQX9RNKA","journalArticle","2019","Nathan Cermak; Matthew A. Wilson; Jackie Schiller; Jonathan P. Newman","Stimjim: open source hardware for precise electrical stimulation | bioRxiv","bioRxiv","","","","https://www.biorxiv.org/content/10.1101/757716v2","Electrical stimulation is a simple and powerful tool to perturb and evoke neuronal activity in order to understand the function of neurons and neural circuits. Despite this, devices that can provide precise current or voltage stimulation are expensive and closed-source. Here, we introduce Stimjim, a capable and inexpensive ($200 USD) open-source instrument for electrical stimulation that combines both function generation and electrical isolation. Stimjim provides microsecond temporal resolution with microampere or millivolt scale precision on two electrically isolated output channels. We demonstrate Stimjim’s utility both in vitro by precisely stimulating brain slices, and in vivo by training mice to perform intracranial self-stimulation (ICSS) for brain stimulation reward. During ICSS, Stimjim enables the experimenter to smoothly tune the strength of reward-seeking behavior by varying either the output frequency or amplitude. We envision Stimjim will enable new kinds of experiments due to its open-source and scalable nature.","2019-11-13","2019-11-16 15:04:25","2019-12-01 19:00:07","2019-11-16 15:04:25","","","","","","","","","","","","","","","","","","","","","","","/home/andre/Zotero/storage/CTQDI8NH/757716v2.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7VSIEAGL","journalArticle","2019","Eickelmann, Stephan; Tsouka, Alexandra; Heidepriem, Jasmin; Paris, Grigori; Zhang, Junfang; Molinari, Valerio; Mende, Marco; Loeffler, Felix F.","A Low-Cost Laser-Based Nano-3D Polymer Printer for Rapid Surface Patterning and Chemical Synthesis of Peptide and Glycan Microarrays","Advanced Materials Technologies","","2365-709X","10.1002/admt.201900503","https://onlinelibrary.wiley.com/doi/abs/10.1002/admt.201900503","A low-cost laser-based printing setup is presented, which allows for the spot-wise patterning of surfaces with defined polymer nanolayers. These nanolayer spots serve as a “solid solvent,” embedding different chemicals, chemical building blocks, materials, or precursors and can be stacked on top of each other. By melting the spot pattern, the polymer-embedded molecules are released for chemical reaction. This enables researchers to quickly pattern a surface with different molecules and materials, mixing them directly on the surface for high-throughput chemical synthesis to generate and screen diverse microarray libraries. In contrast to expensive ink-jet or contact printing, this approach does not require premixing of inks, which enables in situ combinatorial mixing. Easy access and versatility of this patterning approach are shown by generating microarrays of various biomolecules, such as glycans for the first time, to screen interactions of antibodies and lectins. In addition, a layer-by-layer solid-phase synthesis of peptides directly on the microarray is presented. Amino acid–containing nanolayers are repeatedly laser-transferred and reacted with the functionalized acceptor surface in defined patterns. This simple system enables a reproducible array production, down to spot-to-spot distances of 100 µm, and offers a flexible and cheap alternative to expensive spotting robot technology.","2019","2019-11-16 15:04:42","2019-11-16 15:04:42","2019-11-16 15:04:42","1900503","","11","4","","","","","","","","","","en","© 2019 The Authors. Published by WILEY‐VCH Verlag GmbH & Co. KGaA, Weinheim","","","","Wiley Online Library","","","","/home/andre/Zotero/storage/5T6AR2KF/Eickelmann et al. - 2019 - A Low-Cost Laser-Based Nano-3D Polymer Printer for.pdf; /home/andre/Zotero/storage/WGYE2XAM/admt.html","","","open source; combinatorial synthesis; laser-induced forward transfer; microarray; solid phase synthesis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M6ZR2P5V","journalArticle","2019","Yallapragada, Venkata V. B.; Gowda, Uday; Wong, David; O’Faolain, Liam; Tangney, Mark; Devarapu, Ganga C. R.","ODX: A Fitness Tracker-Based Device for Continuous Bacterial Growth Monitoring","Analytical Chemistry","","0003-2700","10.1021/acs.analchem.9b02628","https://doi.org/10.1021/acs.analchem.9b02628","Continuous monitoring of bacterial growth in aqueous media is a crucial process in academic research as well as in the biotechnology industry. Bacterial growth is usually monitored by measuring the optical density of bacteria in liquid media, using benchtop spectrophotometers. Due to the large form factor of the existing spectrophotometers, they cannot be used for live monitoring of the bacteria inside bacterial incubation chambers. Additionally, the use of benchtop spectrometers for continuous monitoring requires multiple samplings and is labor intensive. To overcome these challenges, we have developed an optical density measuring device (ODX) by modifying a generic fitness tracker. The resulting ODX device is an ultraportable and low-cost device that can be used inside bacterial incubators for real-time monitoring even while shaking is in progress. We evaluated the performance of ODX with different bacterial types and growth conditions and compared it with a commercial benchtop spectrophotometer. In all cases, ODX showed comparable performance to that of the standard benchtop spectrophotometer. Finally, we demonstrate a simple and useful smartphone application whereby the user is notified when the bacterial concentration reaches the targeted value. Due to its potential for automation and mass production, we believe that the ODX has a wide range of applications in biotechnology research and industry.","2019-10-01","2019-11-16 15:06:12","2019-11-16 15:06:12","2019-11-16 15:06:11","12329-12335","","19","91","","Anal. Chem.","ODX","","","","","","","","","","","","ACS Publications","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G3KDW545","journalArticle","2019","Ravindran, Arvind; Scsavnicki, Sean; Nelson, Walker; Gorecki, Peter; Franz, Jacob; Oberloier, Shane; Meyer, Theresa K.; Barnard, Andrew R.; Pearce, Joshua M.","Open Source Waste Plastic Granulator","Technologies","","","10.3390/technologies7040074","https://www.mdpi.com/2227-7080/7/4/74","In order to accelerate deployment of distributed recycling by providing low-cost feed stocks of granulated post-consumer waste plastic, this study analyzes an open source waste plastic granulator system. It is designed, built, and tested for its ability to convert post-consumer waste, 3D printed products and waste into polymer feedstock for recyclebots of fused particle/granule printers. The technical specifications of the device are quantified in terms of power consumption (380 to 404 W for PET and PLA, respectively) and particle size distribution. The open source device can be fabricated for less than $2000 USD in materials. The experimentally measured power use is only a minor contribution to the overall embodied energy of distributed recycling of waste plastic. The resultant plastic particle size distributions were found to be appropriate for use in both recyclebots and direct material extrusion 3D printers. Simple retrofits are shown to reduce sound levels during operation by 4dB-5dB for the vacuum. These results indicate that the open source waste plastic granulator is an appropriate technology for community, library, maker space, fab lab, or small business&ndash;based distributed recycling.","2019-12","2019-11-16 15:06:26","2019-11-16 15:06:26","2019-11-16 15:06:26","74","","4","7","","","","","","","","","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","","","/home/andre/Zotero/storage/M973ESIU/Ravindran et al. - 2019 - Open Source Waste Plastic Granulator.pdf; /home/andre/Zotero/storage/MAVAG738/74.html","","","3D printing; open-source; open hardware; distributed manufacturing; additive manufacturing; circular economy; distributed recycling; extruder; fab lab; granulator; polymers; recycling; shredder; upcycle; waste plastic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HXSG5ESA","journalArticle","2019","Zhang, Yue; Arrenberg, Aristides B.","High throughput, rapid receptive field estimation for global motion sensitive neurons using a contiguous motion noise stimulus","Journal of Neuroscience Methods","","0165-0270","10.1016/j.jneumeth.2019.108366","http://www.sciencedirect.com/science/article/pii/S0165027019302237","Background The systematic characterization of receptive fields (RF) is essential for understanding visual motion processing. The performance of RF estimation depends on the employed stimuli, the complexity of the encoded features, and the quality of the activity readout. Calcium imaging is an attractive readout method for high-throughput neuronal activity recordings. However, calcium recordings are oftentimes noisy and of low temporal resolution. The RF estimation of neurons sensitive to global motion is particularly challenging due to their potentially complex combination of preferred directions across visual field positions. New method Here, we present a novel noise stimulus, which is enriched with spatiotemporally contiguous motion and thus triggers robust calcium responses. We combined this contiguous motion noise (CMN) stimulus with reverse correlation followed by a two-step nonparametric cluster-based bootstrapping test for efficient and reliable RF estimation. Results The in silico evaluation of our approach showed that RF centre positions and preferred directions are reliably detected in most of the simulated neurons. Suppressive RF components were detected in 40% of the simulated neurons. We successfully applied our approach to estimate the RFs of 163 motion-sensitive neurons in vivo within 40 min in the pretectum of zebrafish. Many in vivo neurons were sensitive to elaborate directional flow fields in their RFs. Comparison with existing methods Our approach outperforms white noise methods and others due to the optimized motion stimulus statistics and ascertainable fine RF structures. Conclusions The CMN method enables efficient, non-biased RF estimation and will benefit systematic high-throughput investigations of RFs using calcium imaging.","2019-10-01","2019-11-16 15:07:03","2019-11-16 15:07:03","2019-11-16 15:07:03","108366","","","326","","Journal of Neuroscience Methods","","","","","","","","en","","","","","ScienceDirect","","","","/home/andre/Zotero/storage/7Y3M3RW4/Zhang and Arrenberg - 2019 - High throughput, rapid receptive field estimation .pdf; /home/andre/Zotero/storage/I5HTE5K5/S0165027019302237.html","","","Calcium imaging; Direction-selective; Motion vision; Noise stimulus; Optic flow; Pretectum; Receptive field; Reverse correlation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WFA8UPQQ","journalArticle","2008","Reiser, Michael B.; Dickinson, Michael H.","A modular display system for insect behavioral neuroscience","Journal of Neuroscience Methods","","0165-0270","10.1016/j.jneumeth.2007.07.019","http://www.sciencedirect.com/science/article/pii/S0165027007003755","Flying insects exhibit stunning behavioral repertoires that are largely mediated by the visual control of flight. For this reason, presenting a controlled visual environment to tethered insects has been and continues to be a powerful tool for studying the sensory control of complex behaviors. To create an easily controlled, scalable, and customizable visual stimulus, we have designed a modular system, based on panels composed of an 8×8 array of individual LEDs, that may be connected together to ‘tile’ an experimental environment with controllable displays. The panels have been designed to be extremely bright, with the added flexibility of individual-pixel brightness control, allowing experimentation over a broad range of behaviorally relevant conditions. Patterns to be displayed may be designed using custom software, downloaded to a controller board, and displayed on the individually addressed panels via a rapid communication interface. The panels are controlled by a microprocessor-based display controller which, for most experiments, will not require a computer in the loop, greatly reducing the experimental infrastructure. This technology allows an experimenter to build and program a visual arena with a customized geometry in a matter of hours. To demonstrate the utility of this system, we present results from experiments with tethered Drosophila melanogaster: (1) in a cylindrical arena composed of 44 panels, used to test the contrast dependence of object orientation behavior, and (2) above a 30-panel floor display, used to examine the effects of ground motion on orientation during flight.","2008-01-30","2019-11-16 15:08:10","2019-11-16 15:08:10","2019-11-16 15:08:10","127-139","","2","167","","Journal of Neuroscience Methods","","","","","","","","en","","","","","ScienceDirect","","","","/home/andre/Zotero/storage/2AL8HJBJ/S0165027007003755.html","","","Optic flow; Flight control; Insect vision; Visually mediated behavior","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZDEYPHS6","journalArticle","2018","Christian Degrigny; Eva Menart; Guillaume Erny","Easy-to-use, low-cost electrochemical open-source hardware to analyse heritage metals: possibilities and limits","Current Topics in Electrochemistry","","","","http://www.researchtrends.net/tia/abstract.asp?in=0&vn=20&tid=19&aid=6221&pub=2018&type=","Open-source hardware (OSHW), as low-cost and easy-to-use instrumentations, are particularly suited to the needs of the conservation field. This paper presents two OSHWs developed for the diagnosis of heritage metal artefacts. The DiscoveryMat application allows the qualitative analysis of slightly oxidised metals such as copper and aluminium-based alloys, through the standardized monitoring of the variation of their corrosion potential (Ecorr) with time. The Pleco allows the local identification of corrosion products through linear sweep voltammetry (LSV) plots and this contributes to a better adjustment of conservation treatments on metal artefacts covered with heterogeneous corrosion layers through the selective intervention on some corrosion products and the preservation of others. If the Pleco can already be found in the toolbox of some conservation professionals, the DiscoveryMat application is still in its infancy and needs to be developed in the future as a participatory tool.","2018","2019-11-16 15:09:03","2019-12-01 18:42:58","2019-11-16 15:09:03","","","","20","","","","","","","","","","","","","","","","","","","/home/andre/Zotero/storage/2NL43UYL/abstract.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
