"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"C74AIRVK","journalArticle","2021","Jamroen, Chaowanan; Fongkerd, Chanon; Krongpha, Wipa; Komkum, Preecha; Pirayawaraporn, Alongkorn; Chindakham, Nachaya","A novel UV sensor-based dual-axis solar tracking system: Implementation and performance analysis","Applied Energy","","03062619","10.1016/j.apenergy.2021.117295","https://linkinghub.elsevier.com/retrieve/pii/S0306261921007091","","2021-10","2023-02-14 23:42:00","2023-02-14 23:42:00","2023-02-14 23:41:59","117295","","","299","","Applied Energy","A novel UV sensor-based dual-axis solar tracking system","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PIUTM9VB","journalArticle","2021","Silva, Bruno E.; Barbosa, Ramiro S.","Experiments with Neural Networks in the Identification and Control of a Magnetic Levitation System Using a Low-Cost Platform","Applied Sciences","","2076-3417","10.3390/app11062535","https://www.mdpi.com/2076-3417/11/6/2535","In this article, we designed and implemented neural controllers to control a nonlinear and unstable magnetic levitation system composed of an electromagnet and a magnetic disk. The objective was to evaluate the implementation and performance of neural control algorithms in a low-cost hardware. In a first phase, we designed two classical controllers with the objective to provide the training data for the neural controllers. After, we identified several neural models of the levitation system using Nonlinear AutoRegressive eXogenous (NARX)-type neural networks that were used to emulate the forward dynamics of the system. Finally, we designed and implemented three neural control structures: the inverse controller, the internal model controller, and the model reference controller for the control of the levitation system. The neural controllers were tested on a low-cost Arduino control platform through MATLAB/Simulink. The experimental results proved the good performance of the neural controllers.","2021-03-12","2023-02-14 23:41:57","2023-02-14 23:41:57","2023-02-14 23:41:56","2535","","6","11","","Applied Sciences","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8TDS3V3P","journalArticle","2021","Bedell, Romain; Hassan, Alaa; Tinet, Anne-Julie; Arrieta-Escobar, Javier; Derrien, Delphine; Dignac, Marie-France; Boly, Vincent; Ouvrard, Stéphanie; Pearce, Joshua M.","Open-Source Script for Design and 3D Printing of Porous Structures for Soil Science","Technologies","","2227-7080","10.3390/technologies9030067","https://www.mdpi.com/2227-7080/9/3/67","Three-dimensional (3D) printing in soil science is relatively rare but offers promising directions for research. Having 3D-printed soil samples will help academics and researchers conduct experiments in a reproducible and participatory research network and gain a better understanding of the studied soil parameters. One of the most important challenges in utilizing 3D printing techniques for soil modeling is the manufacturing of a soil structure. Until now, the most widespread method for printing porous soil structures is based on scanning a real sample via X-ray tomography. The aim of this paper is to design a porous soil structure based on mathematical models rather than on samples themselves. This can allow soil scientists to design and parameterize their samples according to their desired experiments. An open-source toolchain is developed using a Lua script, in the IceSL slicer, with graphical user interface to enable researchers to create and configure their digital soil models, called monoliths, without using meshing algorithms or STL files which reduce the resolution of the model. Examples of monoliths are 3D-printed in polylactic acid using fused filament fabrication technology with a layer thickness of 0.20, 0.12, and 0.08 mm. The images generated from the digital model slicing are analyzed using open-source ImageJ software to obtain information about internal geometrical shape, porosity, tortuosity, grain size distribution, and hydraulic conductivities. The results show that the developed script enables designing reproducible numerical models that imitate soil structures with defined pore and grain sizes in a range between coarse sand (from 1 mm diameter) to fine gravel (up to 12 mm diameter).","2021-09-15","2023-02-14 23:41:54","2023-02-14 23:41:54","2023-02-14 23:41:54","67","","3","9","","Technologies","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92R4CN35","journalArticle","2021","Loukatos, Dimitrios; Templalexis, Charalampos; Lentzou, Diamanto; Xanthopoulos, Georgios; Arvanitis, Konstantinos G.","Enhancing a flexible robotic spraying platform for distant plant inspection via high-quality thermal imagery data","Computers and Electronics in Agriculture","","01681699","10.1016/j.compag.2021.106462","https://linkinghub.elsevier.com/retrieve/pii/S0168169921004798","","2021-11","2023-02-14 23:41:52","2023-02-14 23:41:52","2023-02-14 23:41:51","106462","","","190","","Computers and Electronics in Agriculture","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LC2XGU88","journalArticle","2021","Steup, Christoph; Beckhaus, Jonathan; Mostaghim, Sanaz","A Single-Copter UWB-Ranging-Based Localization System Extendable to a Swarm of Drones","Drones","","2504-446X","10.3390/drones5030085","https://www.mdpi.com/2504-446X/5/3/85","This paper presents a single-copter localization system as a first step towards a scalable multihop drone swarm localization system. The drone was equipped with ultrawideband (UWB) transceiver modules, which can be used for communication, as well as distance measurement. The location of the drone was detected based on fixed anchor points using a single type of UWB transceiver. Our aim is to create a swarm localization system that enables drones to switch their role between an active swarm member and an anchor node to enhance the localization of the whole swarm. To this end, this paper presents our current baseline localization system and its performance regarding single-drone localization with fixed anchors and its integration into our current modular quadcopters, which was designed to be easily extendable to a swarm localization system. The distance between each drone and the anchors was measured periodically, and a specially tailored gradient descent algorithm was used to solve the resulting nonlinear optimization problem. Additional copter and wireless-specific adaptations were performed to enhance the robustness. The system was tested with a Vicon system as a position reference and showed a high precision of 0.2 m with an update rate of <10 Hz. Additionally, the system was integrated into the FINken copters of the SwarmLab and evaluated in multiple outdoor scenarios. These scenarios showed the generic usability of the approach, even though no accurate precision measurement was possible.","2021-08-30","2023-02-14 23:41:49","2023-02-14 23:41:49","2023-02-14 23:41:48","85","","3","5","","Drones","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JGZRNJBR","journalArticle","2021","Guadagno, Marcello C.; Loss, Jacob M.; Pearce, Joshua M.","Open Source 3D-Printable Planetary Roller Screw for Food Processing Applications","Technologies","","2227-7080","10.3390/technologies9020024","https://www.mdpi.com/2227-7080/9/2/24","Historically, open source agriculture (OSA) was based on grassroots technology generally manufactured by hand tools or with manual machining. The rise of distributed digital manufacturing provides an opportunity for much more rapid lateral scaling of open source appropriate technologies for agriculture. However, the most mature distributed manufacturing area is plastic, which has limited use for many OSA applications. To overcome this limitation with design, this study reports on of a completely 3D-printable planetary roller screw linear actuator. The device is designed as a parametric script-based computer aided design (CAD) package to allow for the easy adaption for a number of applications such as food processing at different scales. The planetary roller screw is fabricated in dishwasher-safe polyethylene terephthalate glycol (PETG) on an open source machine and tested using an open source testing platform to determine if it could maintain a constant load without slipping and the maximum force. Then, this output is compared to a direct screw press using the same materials. The results found that the maximum force is more than doubled for the roller screw actuator using the same materials, making them adequate for some food processing techniques. Future work is outlined to improve the performance and ease of assembly.","2021-04-07","2023-02-14 23:41:45","2023-02-14 23:41:45","2023-02-14 23:41:45","24","","2","9","","Technologies","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DXH3WGYG","conferencePaper","2020","Meng, Lianxiao; Ren, Shuangyin; Tang, Gaigai; Yang, Chao; Yang, Wu","UAV Sensor Spoofing Detection Algorithm Based on GPS and Optical Flow Fusion","Proceedings of the 2020 4th International Conference on Cryptography, Security and Privacy","978-1-4503-7744-7","","10.1145/3377644.3377670","https://dl.acm.org/doi/10.1145/3377644.3377670","","2020-01-10","2023-02-14 23:41:43","2023-02-14 23:41:43","2023-02-14 23:41:42","146-151","","","","","","","","","","","ACM","Nanjing China","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ICCSP 2020: 2020 4th International Conference on Cryptography, Security and Privacy","","","","","","","","","","","","","","",""
"3Z2VK3H7","journalArticle","2020","Gaspar, João; Ferreira, Renato; Sebastião, Pedro; Souto, Nuno","Capture of UAVs Through GPS Spoofing Using Low-Cost SDR Platforms","Wireless Personal Communications","","0929-6212, 1572-834X","10.1007/s11277-020-07211-7","http://link.springer.com/10.1007/s11277-020-07211-7","","2020-12","2023-02-14 23:41:40","2023-02-14 23:41:40","2023-02-14 23:41:40","2729-2754","","4","115","","Wireless Pers Commun","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","green","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4ZZSA3PL","journalArticle","2021","Kyparissas, Nikolaos; Dollas, Apostolos","Large-scale Cellular Automata on FPGAs: A New Generic Architecture and a Framework","ACM Transactions on Reconfigurable Technology and Systems","","1936-7406, 1936-7414","10.1145/3423185","https://dl.acm.org/doi/10.1145/3423185","Cellular automata (CA) are discrete mathematical models discovered in the 1940s by John von Neumann and Stanislaw Ulam and have been used extensively in many scientific disciplines ever since. The present work evolved from a Field Programmable Gate Array– (FPGA) based design to simulate urban growth into a generic architecture that is automatically generated by a framework to efficiently compute complex cellular automata with large 29 × 29 neighborhoods in Cartesian or toroidal grids, with 16 or 256 states per cell. The new architecture and the framework are presented in detail, including results in terms of modeling capabilities and performance. Large neighborhoods greatly enhance CA modeling capabilities, such as the implementation of anisotropic rules. Performance-wise, the proposed architecture runs on a medium-size FPGA up to 51 times faster vs. a CPU running highly optimized C code. Compared to GPUs the speedup is harder to quantify, because CA results have been reported on GPU implementations with neighborhoods up to 11 × 11, in which case FPGA performance is roughly on par with GPU; however, based on published GPU trends, for 29 × 29 neighborhoods the proposed architecture is expected to have better performance vs. a GPU, at one-10th the energy requirements. The architecture and sample designs are open source available under the creative commons license.","2021-03-31","2023-02-14 23:41:38","2023-02-14 23:41:38","2023-02-14 23:41:37","1-32","","1","14","","ACM Trans. Reconfigurable Technol. Syst.","Large-scale Cellular Automata on FPGAs","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D6FXYFI8","journalArticle","2020","Sokolov, E.; Abdoul Bachir, D. H.; Sakadi, F.; Williams, J.; Vogel, A. C.; Schaekermann, M.; Tassiou, N.; Bah, A. K.; Khatri, V.; Hotan, G. C.; Ayub, N.; Leung, E.; Fantaneanu, T. A.; Patel, A.; Vyas, M.; Milligan, T.; Villamar, M. F.; Hoch, D.; Purves, S.; Esmaeili, B.; Stanley, M.; Lehn‐Schioler, T.; Tellez‐Zenteno, J.; Gonzalez‐Giraldo, E.; Tolokh, I.; Heidarian, L.; Worden, L.; Jadeja, N.; Fridinger, S.; Lee, L.; Law, E.; Fodé Abass, C.; Mateen, F. J.","Tablet‐based electroencephalography diagnostics for patients with epilepsy in the West African Republic of Guinea","European Journal of Neurology","","1351-5101, 1468-1331","10.1111/ene.14291","https://onlinelibrary.wiley.com/doi/10.1111/ene.14291","","2020-08","2023-02-14 23:41:35","2023-02-14 23:41:35","2023-02-14 23:41:35","1570-1577","","8","27","","Eur J Neurol","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","green","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PDN77N39","journalArticle","2020","Mnasri, Sami; Nasri, Nejah; Alrashidi, Malek; van den Bossche, Adrien; Val, Thierry","IoT networks 3D deployment using hybrid many-objective optimization algorithms","Journal of Heuristics","","1381-1231, 1572-9397","10.1007/s10732-020-09445-x","https://link.springer.com/10.1007/s10732-020-09445-x","","2020-10","2023-02-14 23:41:33","2023-02-14 23:41:33","2023-02-14 23:41:32","663-709","","5","26","","J Heuristics","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","green","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C6SJHLLX","journalArticle","2020","Ludwig, Marvin; M. Runge, Christian; Friess, Nicolas; Koch, Tiziana L.; Richter, Sebastian; Seyfried, Simon; Wraase, Luise; Lobo, Agustin; Sebastià, M.-Teresa; Reudenbach, Christoph; Nauss, Thomas","Quality Assessment of Photogrammetric Methods—A Workflow for Reproducible UAS Orthomosaics","Remote Sensing","","2072-4292","10.3390/rs12223831","https://www.mdpi.com/2072-4292/12/22/3831","Unmanned aerial systems (UAS) are cost-effective, flexible and offer a wide range of applications. If equipped with optical sensors, orthophotos with very high spatial resolution can be retrieved using photogrammetric processing. The use of these images in multi-temporal analysis and the combination with spatial data imposes high demands on their spatial accuracy. This georeferencing accuracy of UAS orthomosaics is generally expressed as the checkpoint error. However, the checkpoint error alone gives no information about the reproducibility of the photogrammetrical compilation of orthomosaics. This study optimizes the geolocation of UAS orthomosaics time series and evaluates their reproducibility. A correlation analysis of repeatedly computed orthomosaics with identical parameters revealed a reproducibility of 99% in a grassland and 75% in a forest area. Between time steps, the corresponding positional errors of digitized objects lie between 0.07 m in the grassland and 0.3 m in the forest canopy. The novel methods were integrated into a processing workflow to enhance the traceability and increase the quality of UAS remote sensing.","2020-11-22","2023-02-14 23:41:30","2023-02-14 23:41:30","2023-02-14 23:41:30","3831","","22","12","","Remote Sensing","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBGAF43D","journalArticle","2020","Jedlowski, Alessandro; Olaoluwa, Senayon; Paasche, Erlend","TK at 70: An interview with Túndé Kèlání","Journal of African Cultural Studies","","1369-6815, 1469-9346","10.1080/13696815.2019.1700782","https://www.tandfonline.com/doi/full/10.1080/13696815.2019.1700782","","2020-10-01","2023-02-14 23:41:28","2023-02-14 23:41:28","2023-02-14 23:41:27","429-441","","4","32","","Journal of African Cultural Studies","TK at 70","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8MW4PYWD","journalArticle","2016","Sanz, Esteve; Crosbie, Thomas","The meaning of digital platforms: Open and closed television infrastructure","Poetics","","0304422X","10.1016/j.poetic.2015.11.002","https://linkinghub.elsevier.com/retrieve/pii/S0304422X15000893","","2016-04","2023-02-14 23:41:25","2023-02-14 23:41:25","2023-02-14 23:41:25","76-89","","","55","","Poetics","The meaning of digital platforms","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YSHJESS5","conferencePaper","2016","Mellette, William M.; Snoeren, Alex C.; Porter, George","P-FatTree: A multi-channel datacenter network topology","Proceedings of the 15th ACM Workshop on Hot Topics in Networks","978-1-4503-4661-0","","10.1145/3005745.3005746","https://dl.acm.org/doi/10.1145/3005745.3005746","","2016-11-09","2023-02-14 23:41:23","2023-02-14 23:41:23","2023-02-14 23:41:22","78-84","","","","","","P-FatTree","","","","","ACM","Atlanta GA USA","en","","","","","DOI.org (Crossref)","","","","","","bronze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HotNets-XV: The 15th ACM Workshop on Hot Topics in Networks","","","","","","","","","","","","","","",""
"EMQB8KJ5","journalArticle","2016","Holme, O.; Adzic, P.; Calafiori, D. Di; Cirkovic, P.; Dissertori, G.; Djambazov, L.; Jovanovic, D.; Lustermann, W.; Zelepoukine, S.","Preparing the hardware of the CMS Electromagnetic Calorimeter control and safety systems for LHC Run 2","Journal of Instrumentation","","1748-0221","10.1088/1748-0221/11/01/C01020","https://iopscience.iop.org/article/10.1088/1748-0221/11/01/C01020","","2016-01-14","2023-02-14 23:41:20","2023-02-14 23:41:20","2023-02-14 23:41:19","C01020-C01020","","01","11","","J. Inst.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","hybrid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5HTWTVXD","journalArticle","2016","Serra, Pedro; Cunha, Rita; Hamel, Tarek; Cabecinhas, David; Silvestre, Carlos","Landing of a Quadrotor on a Moving Target Using Dynamic Image-Based Visual Servo Control","IEEE Transactions on Robotics","","1552-3098, 1941-0468","10.1109/TRO.2016.2604495","http://ieeexplore.ieee.org/document/7580657/","","2016-12","2023-02-14 23:41:17","2023-02-14 23:41:17","2023-02-14 23:41:16","1524-1535","","6","32","","IEEE Trans. Robot.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VQWABP6E","journalArticle","2016","Balkind, Jonathan; McKeown, Michael; Fu, Yaosheng; Nguyen, Tri; Zhou, Yanqi; Lavrov, Alexey; Shahrad, Mohammad; Fuchs, Adi; Payne, Samuel; Liang, Xiaohua; Matl, Matthew; Wentzlaff, David","OpenPiton: An Open Source Manycore Research Framework","ACM SIGPLAN Notices","","0362-1340, 1558-1160","10.1145/2954679.2872414","https://dl.acm.org/doi/10.1145/2954679.2872414","Industry is building larger, more complex, manycore processors on the back of strong institutional knowledge, but academic projects face difficulties in replicating that scale. To alleviate these difficulties and to develop and share knowledge, the community needs open architecture frameworks for simulation, synthesis, and software exploration which support extensibility, scalability, and configurability, alongside an established base of verification tools and supported software. In this paper we present OpenPiton, an open source framework for building scalable architecture research prototypes from 1 core to 500 million cores. OpenPiton is the world's first open source, general-purpose, multithreaded manycore processor and framework. OpenPiton leverages the industry hardened OpenSPARC T1 core with modifications and builds upon it with a scratch-built, scalable uncore creating a flexible, modern manycore design. In addition, OpenPiton provides synthesis and backend scripts for ASIC and FPGA to enable other researchers to bring their designs to implementation. OpenPiton provides a complete verification infrastructure of over 8000 tests, is supported by mature software tools, runs full-stack multiuser Debian Linux, and is written in industry standard Verilog. Multiple implementations of OpenPiton have been created including a taped-out 25-core implementation in IBM's 32nm process and multiple Xilinx FPGA prototypes.","2016-06-09","2023-02-14 23:41:14","2023-05-08 15:13:08","2023-02-14 23:41:13","217-232","","4","51","","SIGPLAN Not.","OpenPiton","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","bronze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PP7Z7ZX8","journalArticle","2016","Amazon; Keisner, Andrew; Raffo, Julio; World Intellectual Property Organization; Wunsch-Vincent, Sacha; World Intellectual Property Organization","Robotics: Breakthrough Technologies, Innovation, Intellectual Property","Foresight and STI Governance","","25002597","10.17323/1995-459X.2016.2.7.27","https://foresight-journal.hse.ru/en/2016-10-2/185673362.html","","2016-06-30","2023-02-14 23:41:11","2023-02-14 23:41:11","2023-02-14 23:41:10","7-27","","20","10","","Foresight and STI Governance","Robotics","","","","","","","","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8URLS5HU","journalArticle","2015","Ferreira, César; Santos, Cristina P.","Combining central pattern generators and reflexes","Neurocomputing","","09252312","10.1016/j.neucom.2015.05.113","https://linkinghub.elsevier.com/retrieve/pii/S092523121500884X","","2015-12","2023-02-14 23:41:06","2023-02-14 23:41:06","2023-02-14 23:41:05","79-91","","","170","","Neurocomputing","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GD6JPLFF","journalArticle","2017","Prendeville, Sharon; Hartung, Grit; Brass, Clare; Purvis, Erica; Hall, Ashley","Circular Makerspaces: the founder’s view","International Journal of Sustainable Engineering","","1939-7038, 1939-7046","10.1080/19397038.2017.1317876","https://www.tandfonline.com/doi/full/10.1080/19397038.2017.1317876","","2017-09-03","2023-02-14 23:41:03","2023-02-14 23:41:03","2023-02-14 23:41:03","272-288","","4-5","10","","International Journal of Sustainable Engineering","Circular Makerspaces","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","green","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NLB3HJRZ","journalArticle","2017","Habibi, Shahryar","Micro-climatization and real-time digitalization effects on energy efficiency based on user behavior","Building and Environment","","03601323","10.1016/j.buildenv.2016.12.039","https://linkinghub.elsevier.com/retrieve/pii/S0360132316305406","","2017-03","2023-02-14 23:41:00","2023-02-14 23:41:00","2023-02-14 23:41:00","410-428","","","114","","Building and Environment","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4LG3KML3","journalArticle","2017","Kshetri, Nir","The evolution of the internet of things industry and market in China: An interplay of institutions, demands and supply","Telecommunications Policy","","03085961","10.1016/j.telpol.2016.11.002","https://linkinghub.elsevier.com/retrieve/pii/S0308596116302038","","2017-02","2023-02-14 23:40:58","2023-02-14 23:40:58","2023-02-14 23:40:57","49-67","","1","41","","Telecommunications Policy","The evolution of the internet of things industry and market in China","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","green","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JLU7LEMG","journalArticle","2017","Neumann, Wolf‐Julian; Horn, Andreas; Ewert, Siobhan; Huebl, Julius; Brücke, Christof; Slentz, Colleen; Schneider, Gerd‐Helge; Kühn, Andrea A.","A localized pallidal physiomarker in cervical dystonia","Annals of Neurology","","0364-5134, 1531-8249","10.1002/ana.25095","https://onlinelibrary.wiley.com/doi/10.1002/ana.25095","","2017-12","2023-02-14 23:40:55","2023-02-14 23:40:55","2023-02-14 23:40:55","912-924","","6","82","","Ann Neurol.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TEVASGIZ","journalArticle","2017","Batista, N.C.; Melício, R.; Mendes, V.M.F.","Services enabler architecture for smart grid and smart living services providers under industry 4.0","Energy and Buildings","","03787788","10.1016/j.enbuild.2017.02.039","https://linkinghub.elsevier.com/retrieve/pii/S0378778816316358","","2017-04","2023-02-14 23:40:52","2023-02-14 23:40:52","2023-02-14 23:40:52","16-27","","","141","","Energy and Buildings","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","green","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YJ5WWN6R","journalArticle","2017","Bakhshi, Taimur","State of the Art and Recent Research Advances in Software Defined Networking","Wireless Communications and Mobile Computing","","1530-8669, 1530-8677","10.1155/2017/7191647","https://www.hindawi.com/journals/wcmc/2017/7191647/","Emerging network services and subsequent growth in the networking infrastructure have gained tremendous momentum in recent years. Application performance requiring rapid real-time network provisioning, optimized traffic management, and virtualization of shared resources has induced the conceptualization and adoption of new networking models. Software defined networking (SDN), one of the predominant and relatively new networking paradigms, seeks to simplify network management by decoupling network control logic from the underlying hardware and introduces real-time network programmability enabling innovation. The present work reviews the state of the art in software defined networking providing a historical perspective on complementary technologies in network programmability and the inherent shortcomings which paved the way for SDN. The SDN architecture is discussed along with popular protocols, platforms, and existing simulation and debugging solutions. Furthermore, a detailed analysis is presented around recent SDN development and deployment avenues ranging from mobile communications and data centers to campus networks and residential environments. The review concludes by highlighting implementation challenges and subsequent research directions being pursued in academia and industry to address issues related to application performance, control plane scalability and design, security, and interdomain connectivity in the context of SDN.","2017","2023-02-14 23:40:50","2023-02-14 23:40:50","2023-02-14 23:40:49","1-35","","","2017","","Wireless Communications and Mobile Computing","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GL5EFR83","journalArticle","2017","Tsoeunyane, Lekhobola; Winberg, Simon; Inggs, Michael","Software-Defined Radio FPGA Cores: Building towards a Domain-Specific Language","International Journal of Reconfigurable Computing","","1687-7195, 1687-7209","10.1155/2017/3925961","https://www.hindawi.com/journals/ijrc/2017/3925961/","This paper reports on the design and implementation of an open-source library of parameterizable and reusable Hardware Description Language (HDL) Intellectual Property (IP) cores designed for the development of Software-Defined Radio (SDR) applications that are deployed on FPGA-based reconfigurable computing platforms. The library comprises a set of cores that were chosen, together with their parameters and interfacing schemas, based on recommendations from industry and academic SDR experts. The operation of the SDR cores is first validated and then benchmarked against two other cores libraries of a similar type to show that our cores do not take much more logic elements than existing cores and that they support a comparable maximum clock speed. Finally, we propose our design for a Domain-Specific Language (DSL) and supporting tool-flow, which we are in the process of building using our SDR library and the Delite DSL framework. We intend to take this DSL and supporting framework further to provide a rapid prototyping system for SDR application development to programmers not experienced in HDL coding. We conclude with a summary of the main characteristics of our SDR library and reflect on how our DSL tool-flow could assist other developers working in SDR field.","2017","2023-02-14 23:40:47","2023-02-14 23:40:47","2023-02-14 23:40:46","1-28","","","2017","","International Journal of Reconfigurable Computing","Software-Defined Radio FPGA Cores","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VV3RUVE5","journalArticle","2017","Ali, Anum; Shah, Ghalib A.; Farooq, Muhammad Omer; Ghani, Usman","Technologies and challenges in developing Machine-to-Machine applications: A survey","Journal of Network and Computer Applications","","10848045","10.1016/j.jnca.2017.02.002","https://linkinghub.elsevier.com/retrieve/pii/S1084804517300620","","2017-04","2023-02-14 23:40:44","2023-02-14 23:40:44","2023-02-14 23:40:43","124-139","","","83","","Journal of Network and Computer Applications","Technologies and challenges in developing Machine-to-Machine applications","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KMFP2EPR","journalArticle","2017","Siddiqui, Muhammad Ausaf; Qadri, Muhammed Tahir; Siddiqui, Ali Akbar; Bilgrami, Bilal Ahmed; Shazim, Syed Muhammad; Hussain, Faizan; Kashif, Muhammad","Autonomous Air Hockey Robot","Wireless Personal Communications","","0929-6212, 1572-834X","10.1007/s11277-016-3916-2","http://link.springer.com/10.1007/s11277-016-3916-2","","2017-07","2023-02-14 23:40:41","2023-02-14 23:40:41","2023-02-14 23:40:40","641-653","","2","95","","Wireless Pers Commun","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9Y3FG4UH","journalArticle","2017","Teles Hermeto, Rodrigo; Gallais, Antoine; Theoleyre, Fabrice","Scheduling for IEEE802.15.4-TSCH and slow channel hopping MAC in low power industrial wireless networks: A survey","Computer Communications","","01403664","10.1016/j.comcom.2017.10.004","https://linkinghub.elsevier.com/retrieve/pii/S0140366417301147","","2017-12","2023-02-14 23:40:38","2023-02-14 23:40:38","2023-02-14 23:40:38","84-105","","","114","","Computer Communications","Scheduling for IEEE802.15.4-TSCH and slow channel hopping MAC in low power industrial wireless networks","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","green","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
